logtime,beam_current,beam_energy,integrated_current,integrated_colmn2.5Gev
2019-05-22 02:55:00.0,103.84,2499.8594,5094.2285,3376.3462
2019-05-22 02:56:00.0,103.81,2499.8784,5094.2305,3376.348
2019-05-22 02:57:00.0,103.81,2499.866,5094.232,3376.3499
2019-05-22 02:58:00.0,103.73,2499.874,5094.234,3376.3516
2019-05-22 02:59:00.0,103.73,2499.8638,5094.2354,3376.3533
2019-05-22 03:00:00.0,103.72,2499.8604,5094.2373,3376.355
2019-05-22 03:01:00.0,103.65,2499.8623,5094.239,3376.3567
2019-05-22 03:02:00.0,103.64,2499.874,5094.2407,3376.3584
2019-05-22 03:03:00.0,103.59,2499.8582,5094.2427,3376.36
2019-05-22 03:04:00.0,103.58,2499.861,5094.244,3376.3618
2019-05-22 03:05:00.0,103.56,2499.8645,5094.246,3376.3635
2019-05-22 03:06:00.0,103.53,2499.8733,5094.2476,3376.3652
2019-05-22 03:07:00.0,103.5,2499.8564,5094.2495,3376.367
2019-05-22 03:08:00.0,103.47,2499.8733,5094.251,3376.3687
2019-05-22 03:09:00.0,103.44,2499.864,5094.253,3376.3704
2019-05-22 03:10:00.0,103.41,2499.8682,5094.2544,3376.372
2019-05-22 03:11:00.0,103.36,2499.8748,5094.2563,3376.374
2019-05-22 03:12:00.0,103.35,2499.8542,5094.258,3376.3757
2019-05-22 03:13:00.0,103.32,2499.8574,5094.26,3376.3774
2019-05-22 03:14:00.0,103.32,2499.8618,5094.261,3376.3792
2019-05-22 03:15:00.0,103.26,2499.8618,5094.263,3376.3809
2019-05-22 03:16:00.0,103.24,2499.8572,5094.2646,3376.3826
2019-05-22 03:17:00.0,103.23,2499.8645,5094.2666,3376.3843
2019-05-22 03:18:00.0,103.18,2499.8523,5094.2686,3376.386
2019-05-22 03:19:00.0,103.14,2499.8733,5094.27,3376.3877
2019-05-22 03:20:00.0,103.12,2499.8625,5094.272,3376.3894
2019-05-22 03:21:00.0,103.07,2499.8638,5094.2734,3376.391
2019-05-22 03:22:00.0,103.07,2499.8494,5094.2754,3376.3928
2019-05-22 03:23:00.0,103.06,2499.859,5094.277,3376.3945
2019-05-22 03:24:00.0,103.03,2499.8647,5094.279,3376.3962
2019-05-22 03:25:00.0,103.0,2499.863,5094.2803,3376.398
2019-05-22 03:26:00.0,102.98,2499.8596,5094.282,3376.3997
2019-05-22 03:27:00.0,102.94,2499.8674,5094.2837,3376.4014
2019-05-22 03:28:00.0,102.89,2499.8494,5094.2856,3376.403
2019-05-22 03:29:00.0,102.86,2499.853,5094.287,3376.4048
2019-05-22 03:30:00.0,102.83,2499.8464,5094.289,3376.4065
2019-05-22 03:31:00.0,102.8,2499.8677,5094.2905,3376.4082
2019-05-22 03:32:00.0,102.77,2499.8567,5094.2925,3376.41
2019-05-22 03:33:00.0,102.75,2499.8755,5094.294,3376.4116
2019-05-22 03:34:00.0,102.69,2499.8718,5094.296,3376.4133
2019-05-22 03:35:00.0,102.66,2499.8499,5094.2974,3376.415
2019-05-22 03:36:00.0,102.65,2499.8596,5094.2993,3376.4167
2019-05-22 03:37:00.0,102.63,2499.8647,5094.301,3376.4185
2019-05-22 03:38:00.0,102.59,2499.8762,5094.3027,3376.4202
2019-05-22 03:39:00.0,102.57,2499.8516,5094.304,3376.4219
2019-05-22 03:40:00.0,102.54,2499.8704,5094.306,3376.4236
2019-05-22 03:41:00.0,102.49,2499.8596,5094.3076,3376.4253
2019-05-22 03:42:00.0,102.49,2499.8608,5094.3096,3376.427
2019-05-22 03:43:00.0,102.45,2499.8662,5094.311,3376.4287
2019-05-22 03:44:00.0,102.42,2499.8682,5094.313,3376.4304
2019-05-22 03:45:00.0,102.39,2499.8782,5094.3145,3376.4321
2019-05-22 03:46:00.0,102.37,2499.8682,5094.3164,3376.4338
2019-05-22 03:47:00.0,102.34,2499.8535,5094.318,3376.4355
2019-05-22 03:48:00.0,102.33,2499.849,5094.32,3376.4373
2019-05-22 03:49:00.0,102.27,2499.8655,5094.3213,3376.439
2019-05-22 03:50:00.0,102.28,2499.8704,5094.323,3376.4407
2019-05-22 03:51:00.0,102.24,2499.8586,5094.3247,3376.4424
2019-05-22 03:52:00.0,102.2,2499.8582,5094.3267,3376.444
2019-05-22 03:53:00.0,102.16,2499.8748,5094.328,3376.4458
2019-05-22 03:54:00.0,102.14,2499.8652,5094.33,3376.4475
2019-05-22 03:55:00.0,102.11,2499.8616,5094.3315,3376.4492
2019-05-22 03:56:00.0,102.1,2499.853,5094.3335,3376.451
2019-05-22 03:57:00.0,102.07,2499.8655,5094.335,3376.4526
2019-05-22 03:58:00.0,102.05,2499.8616,5094.337,3376.4543
2019-05-22 03:59:00.0,102.04,2499.8726,5094.3384,3376.456
2019-05-22 04:00:00.0,102.02,2499.8777,5094.3403,3376.4578
2019-05-22 04:01:00.0,102.01,2499.8655,5094.342,3376.4595
2019-05-22 04:02:00.0,101.88,2499.8618,5094.3438,3376.4612
2019-05-22 04:03:00.0,101.85,2499.8652,5094.345,3376.463
2019-05-22 04:04:00.0,11.6,2499.8774,5094.346,3376.464
2019-05-22 04:05:00.0,8.52,2499.855,5094.3467,3376.4644
2019-05-22 04:06:00.0,7.93,2499.8506,5094.3467,3376.4644
2019-05-22 04:07:00.0,7.93,2499.869,5094.3467,3376.4646
2019-05-22 04:08:00.0,7.93,2499.869,5094.347,3376.4646
2019-05-22 04:09:00.0,7.92,2499.8542,5094.347,3376.4648
2019-05-22 04:10:00.0,7.93,2499.8633,5094.347,3376.4648
2019-05-22 04:11:00.0,7.92,2499.8572,5094.347,3376.465
2019-05-22 04:12:00.0,0.04,0.0,5094.3477,3376.465
2019-05-22 04:13:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:14:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:15:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:16:00.0,0.13,0.0,5094.3477,3376.465
2019-05-22 04:17:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:18:00.0,0.06,0.0,5094.3477,3376.465
2019-05-22 04:19:00.0,0.02,0.0,5094.3477,3376.465
2019-05-22 04:20:00.0,0.06,0.0,5094.3477,3376.465
2019-05-22 04:21:00.0,0.11,0.0,5094.3477,3376.465
2019-05-22 04:22:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:23:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:24:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:25:00.0,0.07,0.0,5094.3477,3376.465
2019-05-22 04:26:00.0,0.02,0.0,5094.3477,3376.465
2019-05-22 04:27:00.0,0.05,0.0,5094.3477,3376.465
2019-05-22 04:28:00.0,0.11,0.0,5094.3477,3376.465
2019-05-22 04:29:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:30:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:31:00.0,0.1,0.0,5094.3477,3376.465
2019-05-22 04:32:00.0,0.08,0.0,5094.3477,3376.465
2019-05-22 04:33:00.0,0.03,0.0,5094.3477,3376.465
2019-05-22 04:34:00.0,0.03,0.0,5094.3477,3376.465
2019-05-22 04:35:00.0,0.11,0.0,5094.3477,3376.465
2019-05-22 04:36:00.0,0.13,0.0,5094.3477,3376.465
2019-05-22 04:37:00.0,0.14,0.0,5094.3477,3376.465
2019-05-22 04:38:00.0,0.1,0.0,5094.3477,3376.465
2019-05-22 04:39:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:40:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:41:00.0,0.09,0.0,5094.3477,3376.465
2019-05-22 04:42:00.0,0.08,0.0,5094.3477,3376.465
2019-05-22 04:43:00.0,0.08,0.0,5094.3477,3376.465
2019-05-22 04:44:00.0,0.08,0.0,5094.3477,3376.465
2019-05-22 04:45:00.0,4.0,545.6327,5094.3477,3376.465
2019-05-22 04:46:00.0,9.93,545.64264,5094.3477,3376.465
2019-05-22 04:47:00.0,15.67,545.70374,5094.3477,3376.465
2019-05-22 04:48:00.0,21.77,545.6708,5094.348,3376.465
2019-05-22 04:49:00.0,29.59,545.69855,5094.3486,3376.465
2019-05-22 04:50:00.0,30.24,545.7068,5094.349,3376.465
2019-05-22 04:51:00.0,30.15,545.731,5094.3496,3376.465
2019-05-22 04:52:00.0,30.06,545.5907,5094.35,3376.465
2019-05-22 04:53:00.0,29.98,556.283,5094.3506,3376.465
2019-05-22 04:54:00.0,29.89,591.13794,5094.351,3376.465
2019-05-22 04:55:00.0,29.81,648.51245,5094.3516,3376.465
2019-05-22 04:56:00.0,29.73,749.644,5094.352,3376.465
2019-05-22 04:57:00.0,29.67,855.3609,5094.3525,3376.465
2019-05-22 04:58:00.0,29.62,1019.49243,5094.353,3376.465
2019-05-22 04:59:00.0,29.59,1305.4183,5094.3535,3376.465
2019-05-22 05:00:00.0,29.56,1611.7712,5094.354,3376.465
2019-05-22 05:01:00.0,29.54,1904.1855,5094.3545,3376.465
2019-05-22 05:02:00.0,29.52,2168.516,5094.355,3376.465
2019-05-22 05:03:00.0,29.5,2381.275,5094.3555,3376.465
2019-05-22 05:04:00.0,29.47,2492.2551,5094.356,3376.465
2019-05-22 05:05:00.0,29.43,2499.8647,5094.3564,3376.4656
2019-05-22 05:06:00.0,29.43,2499.863,5094.357,3376.466
2019-05-22 05:07:00.0,29.42,2499.861,5094.3574,3376.4666
2019-05-22 05:08:00.0,29.41,2499.861,5094.358,3376.467
2019-05-22 05:09:00.0,29.41,2499.864,5094.3584,3376.4675
2019-05-22 05:10:00.0,29.4,2499.8696,5094.359,3376.468
2019-05-22 05:11:00.0,29.4,2499.871,5094.3594,3376.4685
2019-05-22 05:12:00.0,0.03,0.0,5094.36,3376.469
2019-05-22 05:13:00.0,0.03,0.0,5094.36,3376.469
2019-05-22 05:14:00.0,0.04,0.0,5094.36,3376.469
2019-05-22 05:15:00.0,0.03,0.0,5094.36,3376.469
2019-05-22 05:16:00.0,0.03,0.0,5094.36,3376.469
2019-05-22 05:17:00.0,0.11,0.0,5094.36,3376.469
2019-05-22 05:18:00.0,0.14,0.0,5094.36,3376.469
2019-05-22 05:19:00.0,0.14,0.0,5094.36,3376.469
